name,gpu_chip,released,bus,memory,gpu_clock,memory_clock,shaders/TMUs/ROPs,TDP
FirePro V5800 DVI,Juniper,"Apr 26th, 2010",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",690 MHz,1000 MHz,800 / 40 / 16,74
GeForce FX 5950 Ultra,NV38,"Oct 23rd, 2003",AGP 8x,"256 MB, DDR, 256 bit",475 MHz,475 MHz,4 / 3 / 8 / 4,74
FirePro M8900,Blackcomb,"Apr 12th, 2011",MXM-B (3.0),"2 GB, GDDR5, 256 bit",680 MHz,900 MHz,960 / 48 / 32,75
FirePro V4900,Turks,"Nov 1st, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",800 MHz,1000 MHz,480 / 24 / 8,75
FirePro V5900,Cayman,"May 24th, 2011",PCIe 2.0 x16,"2 GB, GDDR5, 256 bit",600 MHz,500 MHz,512 / 32 / 32,75
FirePro W4000,Pitcairn,"Aug 7th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,75
FirePro W5000,Pitcairn,"Aug 7th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,75
FirePro W5000 DVI,Pitcairn,"Feb 25th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,75
FirePro W600,Cape Verde,"Jun 13th, 2012",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",750 MHz,1000 MHz,512 / 32 / 16,75
Playstation 4 GPU,Liverpool,"Nov 24th, 2013",IGP,"8 GB, GDDR5, 256 bit",800 MHz,1375 MHz,1152 / 72 / 32,75
Playstation 4 Slim GPU,Liverpool 16nm,"Sep 7th, 2016",IGP,"8 GB, GDDR5, 256 bit",800 MHz,1375 MHz,1152 / 72 / 32,75
Radeon E8870,Saturn,"Sep 29th, 2015",MXM-B (3.0),"4 GB, GDDR5, 128 bit",1000 MHz,1500 MHz,768 / 48 / 16,75
Radeon E9390 PCIe,Ellesmere,"Oct 15th, 2019",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",713 MHz,1250 MHz,1792 / 112 / 32,75
Radeon HD 6970M,Blackcomb,"Jan 4th, 2011",MXM-B (3.0),"1024 MB, GDDR5, 256 bit",680 MHz,900 MHz,960 / 48 / 32,75
Radeon HD 6970M Mac Edition,Blackcomb,"Aug 25th, 2011",MXM-B (3.0),"2 GB, GDDR5, 256 bit",680 MHz,900 MHz,960 / 48 / 32,75
Radeon HD 6970M Rebrand,Broadway,"Jan 4th, 2011",MXM-B (3.0),"1024 MB, GDDR5, 128 bit",800 MHz,1000 MHz,800 / 40 / 16,75
Radeon HD 7950M,Wimbledon,"Apr 24th, 2012",MXM-B (3.0),"2 GB, GDDR5, 256 bit",700 MHz,1000 MHz,1280 / 80 / 32,75
Radeon HD 8670 OEM,Oland,"Jan 8th, 2013",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1000 MHz,1150 MHz,384 / 24 / 8,75
Radeon Pro 555,Polaris 21,"Jun 5th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",850 MHz,1275 MHz,768 / 48 / 16,75
Radeon Pro 555X,Polaris 21,"Jul 16th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",907 MHz,1470 MHz,768 / 48 / 16,75
Radeon Pro 560,Polaris 21,"Apr 18th, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",907 MHz,1270 MHz,1024 / 64 / 16,75
Radeon Pro 560X,Polaris 21,"Jul 16th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1004 MHz,1470 MHz,1024 / 64 / 16,75
Radeon Pro Vega 16,Vega 12,"Nov 14th, 2018",PCIe 3.0 x16,"4 GB, HBM2, 1024 bit",815 MHz,1200 MHz,1024 / 64 / 32,75
Radeon Pro WX 5100,Ellesmere,"Nov 18th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",713 MHz,1250 MHz,1792 / 112 / 32,75
Radeon R7 360E,Tobago,"Dec 30th, 2015",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1050 MHz,1500 MHz,768 / 48 / 16,75
Radeon R9 M390X,Amethyst,"May 5th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",723 MHz,1250 MHz,2048 / 128 / 32,75
Radeon R9 M395X,Amethyst,"May 5th, 2015",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",723 MHz,1250 MHz,2048 / 128 / 32,75
Radeon RX 460,Baffin,"Aug 8th, 2016",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,896 / 56 / 16,75
Radeon RX 460 1024SP,Baffin,"Jan 17th, 2017",PCIe 3.0 x8,"2 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,1024 / 64 / 16,75
Radeon RX 560,Polaris 21,"Apr 18th, 2017",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1175 MHz,1750 MHz,1024 / 64 / 16,75
Radeon RX 560X,Polaris 21,"Apr 11th, 2018",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1175 MHz,1750 MHz,1024 / 64 / 16,75
Radeon HD 2950 PRO,RV670,Never Released,PCIe 2.0 x16,"256 MB, GDDR3, 256 bit",600 MHz,600 MHz,320 / 16 / 16,75
Radeon HD 3690,RV670,"Mar 30th, 2008",PCIe 2.0 x16,"256 MB, GDDR3, 128 bit",670 MHz,830 MHz,320 / 16 / 16,75
Radeon HD 3830,RV670,"Apr 1st, 2008",PCIe 2.0 x16,"256 MB, GDDR3, 128 bit",668 MHz,828 MHz,320 / 16 / 16,75
Radeon HD 3850,RV670,"Nov 19th, 2007",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",668 MHz,830 MHz,320 / 16 / 16,75
Radeon HD 3850 AGP,RV670,"Jan 3rd, 2008",AGP 8x,"512 MB, GDDR3, 256 bit",668 MHz,828 MHz,320 / 16 / 16,75
Xe DG1-SDV,DG1,Never Released,PCIe 4.0 x16,"3 GB, LPDDR4X, 96 bit",900 MHz,2133 MHz,768 / 48 / 24,75
GeForce 8600 GTS Mac Edition,G84,"Sep 21st, 2007",PCIe 1.0 x16,"512 MB, GDDR3, 128 bit",675 MHz,1008 MHz,32 / 16 / 8,75
GeForce 940M,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, DDR3, 64 bit",1020 MHz,900 MHz,512 / 32 / 16,75
GeForce 945M,GM107,"Oct 27th, 2015",MXM-B (3.0),"2 GB, DDR3, 128 bit",928 MHz,900 MHz,640 / 40 / 16,75
GeForce 9800M GTS,G94,"Jul 29th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",600 MHz,800 MHz,64 / 32 / 16,75
GeForce 9800M GTS,G94,"Aug 21st, 2008",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",600 MHz,800 MHz,64 / 32 / 16,75
GeForce 9800M GTX,G92,"Jul 15th, 2008",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",500 MHz,800 MHz,112 / 56 / 16,75
GeForce 9800S,G94,"Jul 15th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",600 MHz,799 MHz,64 / 32 / 16,75
GeForce GT 130 Mac Edition,G94B,"Dec 12th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 192 bit",600 MHz,792 MHz,48 / 24 / 12,75
GeForce GT 130 OEM,G94B,"Mar 10th, 2009",PCIe 2.0 x16,"512 MB, DDR2, 192 bit",500 MHz,500 MHz,48 / 24 / 12,75
GeForce GT 230,G94B,"Oct 12th, 2009",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",650 MHz,900 MHz,48 / 24 / 16,75
GeForce GT 230 OEM,G92B,"Apr 27th, 2009",PCIe 2.0 x16,"1536 MB, DDR2, 192 bit",500 MHz,500 MHz,96 / 48 / 12,75
GeForce GT 330 OEM,G92B,"Feb 2nd, 2010",PCIe 2.0 x16,"256 MB, DDR2, 128 bit",500 MHz,510 MHz,96 / 48 / 16,75
GeForce GT 330 OEM,G92,"Feb 2nd, 2010",PCIe 2.0 x16,"1024 MB, GDDR3, 256 bit",500 MHz,800 MHz,96 / 48 / 8,75
GeForce GT 330 OEM,GT215,"Feb 2nd, 2010",PCIe 2.0 x16,"512 MB, GDDR3, 128 bit",550 MHz,1000 MHz,96 / 32 / 8,75
GeForce GT 640 OEM Rebrand,GF116,"Apr 24th, 2012",PCIe 2.0 x16,"1536 MB, DDR3, 192 bit",720 MHz,800 MHz,144 / 24 / 24,75
GeForce GTX 1050,GP107,"Oct 25th, 2016",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1354 MHz,1752 MHz,640 / 40 / 32,75
GeForce GTX 1050 3 GB,GP107,"May 21st, 2018",PCIe 3.0 x16,"3 GB, GDDR5, 96 bit",1392 MHz,1752 MHz,768 / 48 / 24,75
GeForce GTX 1050 Max-Q,GP107,"Jan 3rd, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1000 MHz,1752 MHz,640 / 40 / 16,75
GeForce GTX 1050 Mobile,GP107,"Jan 3rd, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1354 MHz,1752 MHz,640 / 40 / 16,75
GeForce GTX 1050 Mobile,GP107,"Jan 3rd, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1354 MHz,1752 MHz,640 / 40 / 16,75
GeForce GTX 1050 Mobile 3 GB,GP107,"Feb 1st, 2019",PCIe 3.0 x16,"3 GB, GDDR5, 96 bit",1366 MHz,1752 MHz,768 / 48 / 24,75
GeForce GTX 1050 Ti,GP107,"Oct 25th, 2016",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1291 MHz,1752 MHz,768 / 48 / 32,75
GeForce GTX 1050 Ti Max-Q,GP107,"Jan 3rd, 2018",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1152 MHz,1752 MHz,768 / 48 / 32,75
GeForce GTX 1050 Ti Mobile,GP107,"Jan 3rd, 2017",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1493 MHz,1752 MHz,768 / 48 / 32,75
GeForce GTX 1050 Ti Mobile,GP106,"Feb 1st, 2017",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1493 MHz,1752 MHz,768 / 48 / 32,75
GeForce GTX 1650,TU117,"Apr 23rd, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1485 MHz,2001 MHz,896 / 56 / 32,75
GeForce GTX 1650 GDDR6,TU117,"Apr 1st, 2020",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1410 MHz,1500 MHz,896 / 56 / 32,75
GeForce GTX 280M,G92,"Mar 3rd, 2009",MXM-IV,"1024 MB, GDDR3, 256 bit",585 MHz,950 MHz,128 / 64 / 16,75
GeForce GTX 285M,G92,"Feb 1st, 2010",MXM-B (3.0),"1024 MB, GDDR3, 256 bit",600 MHz,1000 MHz,128 / 64 / 16,75
GeForce GTX 470M,GF104,"Sep 3rd, 2010",MXM-B (3.0),"1536 MB, GDDR5, 192 bit",535 MHz,750 MHz,288 / 48 / 24,75
GeForce GTX 560M,GF116,"May 30th, 2011",MXM-B (3.0),"1536 MB, GDDR5, 192 bit",775 MHz,625 MHz,192 / 32 / 24,75
GeForce GTX 570M,GF114,"Jun 28th, 2011",MXM-B (3.0),"1536 MB, GDDR5, 192 bit",575 MHz,750 MHz,336 / 56 / 24,75
GeForce GTX 670M,GF114,"Mar 22nd, 2012",MXM-B (3.0),"1536 MB, GDDR5, 192 bit",598 MHz,750 MHz,336 / 56 / 24,75
GeForce GTX 670MX,GK104,"Oct 1st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 192 bit",601 MHz,700 MHz,960 / 80 / 24,75
GeForce GTX 765M,GK106,"May 30th, 2013",MXM-B (3.0),"2 GB, GDDR5, 128 bit",797 MHz,1002 MHz,768 / 64 / 16,75
GeForce GTX 770M,GK106,"May 30th, 2013",MXM-B (3.0),"3 GB, GDDR5, 192 bit",706 MHz,1002 MHz,960 / 80 / 24,75
GeForce GTX 860M,GM107,"Jan 13th, 2014",MXM-B (3.0),"4 GB, GDDR5, 128 bit",1020 MHz,1253 MHz,640 / 40 / 16,75
GeForce GTX 860M,GK104,"Mar 10th, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",797 MHz,1250 MHz,1152 / 96 / 16,75
GeForce GTX 860M OEM,GM107,"Feb 5th, 2015",MXM-B (3.0),"2 GB, GDDR5, 128 bit",1020 MHz,1253 MHz,640 / 40 / 16,75
GeForce GTX 950 Low Power,GM206,"Mar 1st, 2016",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1026 MHz,1653 MHz,768 / 48 / 32,75
GeForce GTX 950A,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, DDR3, 128 bit",993 MHz,1001 MHz,640 / 40 / 16,75
GeForce GTX 950M,GM107,"Mar 13th, 2015",PCIe 3.0 x8,"4 GB, DDR3, 128 bit",993 MHz,900 MHz,640 / 40 / 16,75
GeForce GTX 950M Mac Edition,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, DDR3, 128 bit",993 MHz,900 MHz,640 / 40 / 16,75
GeForce GTX 960A,GM107,"Mar 13th, 2015",MXM-B (3.0),"2 GB, GDDR5, 128 bit",1029 MHz,1253 MHz,640 / 40 / 16,75
GeForce GTX 960M,GM107,"Mar 13th, 2015",MXM-B (3.0),"4 GB, GDDR5, 128 bit",1097 MHz,1253 MHz,640 / 40 / 16,75
GeForce RTX 3050 Mobile,GA107,"May 11th, 2021",PCIe 4.0 x16,"4 GB, GDDR6, 128 bit",712 MHz,1500 MHz,2048 / 64 / 40,75
GeForce RTX 3050 Ti Mobile,GA107,"May 11th, 2021",PCIe 4.0 x16,"4 GB, GDDR6, 128 bit",735 MHz,1500 MHz,2560 / 80 / 48,75
GeForce RTX 3050 Ti Mobile,GA106,"May 11th, 2021",PCIe 4.0 x16,"4 GB, GDDR6, 128 bit",735 MHz,1500 MHz,2560 / 80 / 48,75
P106-090,GP106,"Jul 31st, 2017",PCIe 3.0 x16,"3 GB, GDDR5, 192 bit",1354 MHz,2002 MHz,768 / 48 / 48,75
P106M,GP106,"Jan 23rd, 2019",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",1291 MHz,1502 MHz,1152 / 72 / 32,75
Quadro 3000M,GF104,"Feb 22nd, 2011",MXM-B (3.0),"2 GB, GDDR5, 256 bit",450 MHz,625 MHz,240 / 40 / 32,75
Quadro FX 2800M,G92,"Dec 1st, 2009",MXM-B (3.0),"1024 MB, GDDR3, 256 bit",600 MHz,1000 MHz,96 / 48 / 16,75
Quadro FX 3700M,G92,"Aug 14th, 2008",MXM-HE,"1024 MB, GDDR3, 256 bit",550 MHz,800 MHz,128 / 64 / 16,75
Quadro K3000M,GK104,"Jun 1st, 2012",MXM-B (3.0),"2 GB, GDDR5, 256 bit",654 MHz,700 MHz,576 / 48 / 32,75
Quadro K3100M,GK104,"Jul 23rd, 2013",MXM-B (3.0),"4 GB, GDDR5, 256 bit",706 MHz,800 MHz,768 / 64 / 32,75
Quadro M2000,GM206,"Apr 8th, 2016",PCIe 3.0 x16,"4 GB, GDDR5, 128 bit",796 MHz,1653 MHz,768 / 48 / 32,75
Quadro M3000 SE,GM204,"Oct 2nd, 2016",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",823 MHz,1253 MHz,1024 / 64 / 32,75
Quadro M3000M,GM204,"Aug 18th, 2015",PCIe 3.0 x16,"4 GB, GDDR5, 256 bit",1050 MHz,1253 MHz,1024 / 64 / 32,75
Quadro P2000,GP106,"Feb 6th, 2017",PCIe 3.0 x16,"5 GB, GDDR5, 160 bit",1076 MHz,1752 MHz,1024 / 64 / 40,75
Quadro P2000 Mobile,GP106,"Feb 15th, 2019",PCIe 3.0 x16,"3.75 GB, GDDR5, 128 bit",1291 MHz,1502 MHz,1152 / 72 / 32,75
Quadro P2200,GP106,"Jun 10th, 2019",PCIe 3.0 x16,"5 GB, GDDR5X, 160 bit",1000 MHz,1251 MHz,1280 / 80 / 40,75
Quadro P3000 Mobile,GP104,"Jan 11th, 2017",MXM-B (3.0),"6 GB, GDDR5, 192 bit",1088 MHz,1753 MHz,1280 / 80 / 48,75
Quadro P3200 Max-Q,GP104,"Feb 21st, 2018",MXM-B (3.0),"6 GB, GDDR5, 192 bit",1139 MHz,1753 MHz,1792 / 112 / 64,75
Quadro P3200 Mobile,GP104,"Feb 21st, 2018",MXM-B (3.0),"6 GB, GDDR5, 192 bit",1328 MHz,1753 MHz,1792 / 112 / 64,75
Quadro VX 200,G92,"Jan 8th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",450 MHz,800 MHz,112 / 56 / 16,75
Tesla P4,GP104,"Sep 13th, 2016",PCIe 3.0 x16,"8 GB, GDDR5, 256 bit",886 MHz,1502 MHz,2560 / 160 / 64,75
FirePro V7750,RV730,"Mar 27th, 2009",PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",800 MHz,900 MHz,320 / 32 / 8,76
FirePro V7760,RV770,2012,PCIe 2.0 x16,"1024 MB, GDDR3, 128 bit",750 MHz,850 MHz,800 / 40 / 8,76
FirePro V7770,RV770,2012,PCIe 2.0 x16,"1024 MB, GDDR4, 128 bit",625 MHz,1050 MHz,800 / 40 / 8,76
Quadro FX 3700,G92,"Jan 8th, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",500 MHz,800 MHz,112 / 56 / 16,78
Playstation 2 GPU 180nm,GS-180nm,"Apr 18th, 2001",IGP,"4 MB, eDRAM, 2560 bit",147 MHz,150 MHz,16 / 2 / 8 / 16,79
Playstation 2 GPU 250nm,GS-250nm,"Mar 4th, 2000",IGP,"4 MB, eDRAM, 2560 bit",147 MHz,150 MHz,16 / 2 / 8 / 16,79
Radeon E9260 PCIe,Baffin,"Sep 27th, 2016",PCIe 3.0 x8,"4 GB, GDDR5, 128 bit",1090 MHz,1750 MHz,896 / 48 / 16,80
Radeon HD 7770 GHz Edition,Cape Verde,"Feb 15th, 2012",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1000 MHz,1125 MHz,640 / 40 / 16,80
Radeon HD 8760 OEM,Cape Verde,"Jan 8th, 2013",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1000 MHz,1125 MHz,640 / 40 / 16,80
Radeon R7 250X,Cape Verde,"Feb 13th, 2014",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",950 MHz,1125 MHz,640 / 40 / 16,80
Radeon R7 250XE,Cape Verde,"Aug 21st, 2014",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",860 MHz,1125 MHz,640 / 40 / 16,80
Radeon R9 M290X Mac Edition,Pitcairn,"Nov 23rd, 2014",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",850 MHz,1365 MHz,1024 / 64 / 32,80
Radeon R9 M390 Mac Edition,Pitcairn,"May 5th, 2015",PCIe 3.0 x16,"2 GB, GDDR5, 256 bit",958 MHz,1365 MHz,1024 / 64 / 32,80
Radeon HD 4770,RV740,"Apr 28th, 2009",PCIe 2.0 x16,"512 MB, GDDR5, 128 bit",750 MHz,800 MHz,640 / 32 / 16,80
GeForce 6800 GT DDL,NV40,"Apr 14th, 2004",AGP Pro 8x,"256 MB, GDDR3, 256 bit",350 MHz,500 MHz,16 / 6 / 16 / 16,80
GeForce GTX 1060 Max-Q,GP106,"Jun 27th, 2017",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1063 MHz,2002 MHz,1280 / 80 / 48,80
GeForce GTX 1060 Mobile,GP106,"Aug 15th, 2016",PCIe 3.0 x16,"6 GB, GDDR5, 192 bit",1404 MHz,2002 MHz,1280 / 80 / 48,80
GeForce GTX 1650 TU116,TU116,"Jul 7th, 2020",PCIe 3.0 x16,"4 GB, GDDR6, 128 bit",1410 MHz,1500 MHz,896 / 56 / 32,80
GeForce RTX 2070 SUPER Max-Q,TU104,"Apr 2nd, 2020",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",930 MHz,1375 MHz,2560 / 160 / 64,80
GeForce RTX 2080 SUPER Max-Q,TU104,"Apr 2nd, 2020",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",735 MHz,1375 MHz,3072 / 192 / 64,80
GeForce RTX 3060 Mobile,GA106,"Jan 12th, 2021",PCIe 4.0 x16,"6 GB, GDDR6, 192 bit",900 MHz,1750 MHz,3840 / 120 / 48,80
GeForce RTX 3070 Max-Q,GA104,"Jan 12th, 2021",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",780 MHz,1500 MHz,5120 / 160 / 80,80
GeForce RTX 3080 Max-Q,GA104,"Jan 12th, 2021",PCIe 4.0 x16,"8 GB, GDDR6, 256 bit",780 MHz,1500 MHz,6144 / 192 / 96,80
Playstation 3 GPU 90nm,RSX-90nm,"Nov 11th, 2006",IGP,"256 MB, GDDR3, 128 bit",550 MHz,650 MHz,24 / 8 / 24 / 8,80
Quadro FX 3500,G71,"May 22nd, 2006",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",450 MHz,660 MHz,20 / 7 / 20 / 16,80
Quadro K4000,GK106,"Mar 1st, 2013",PCIe 2.0 x16,"3 GB, GDDR5, 192 bit",810 MHz,1404 MHz,768 / 64 / 24,80
Quadro RTX 3000 Mobile,TU106,"May 27th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",945 MHz,1750 MHz,1920 / 120 / 64,80
Quadro RTX 3000 Mobile Refresh,TU106,"May 27th, 2019",PCIe 3.0 x16,"6 GB, GDDR6, 192 bit",945 MHz,1750 MHz,1920 / 120 / 64,80
Quadro RTX 4000 Max-Q,TU104,"May 27th, 2019",PCIe 3.0 x16,"8 GB, GDDR6, 256 bit",780 MHz,1625 MHz,2560 / 160 / 64,80
Quadro RTX 5000 Max-Q,TU104,"May 27th, 2019",PCIe 3.0 x16,"16 GB, GDDR6, 256 bit",600 MHz,1500 MHz,3072 / 192 / 64,80
GeForce 6800 Ultra,NV45,"Jul 26th, 2004",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",425 MHz,550 MHz,16 / 6 / 16 / 16,81
GeForce 7900 GTO,G71,"Oct 1st, 2006",PCIe 1.0 x16,"512 MB, GDDR3, 256 bit",650 MHz,660 MHz,24 / 8 / 24 / 16,81
Quadro FX 3450,NV41,"Jul 28th, 2005",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",425 MHz,500 MHz,12 / 5 / 12 / 12,83
Quadro FX 4400,NV45,"Jul 28th, 2005",PCIe 1.0 x16,"512 MB, GDDR3, 256 bit",375 MHz,525 MHz,16 / 6 / 16 / 16,83
Quadro FX 4400G,NV45,"Jul 28th, 2005",PCIe 1.0 x16,"512 MB, GDDR3, 256 bit",375 MHz,525 MHz,16 / 6 / 16 / 16,83
HD Graphics P4600,Haswell GT2,"Jun 1st, 2013",Ring Bus,System Shared,350 MHz,System Shared,160 / 20 / 2,84
GeForce 7900 GTX,G71,"Mar 9th, 2006",PCIe 1.0 x16,"512 MB, GDDR3, 256 bit",650 MHz,800 MHz,24 / 8 / 24 / 16,84
GeForce 9600 GSO,G92,"Apr 28th, 2008",PCIe 2.0 x16,"384 MB, GDDR3, 192 bit",550 MHz,800 MHz,96 / 48 / 12,84
Radeon HD 7790,Bonaire,"Mar 22nd, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1000 MHz,1500 MHz,896 / 56 / 16,85
Radeon HD 7950 Monica BIOS 2,Tahiti,"Jan 31st, 2012",PCIe 3.0 x16,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,768 / 48 / 32,85
Radeon HD 8770 OEM,Bonaire,"Sep 2nd, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1050 MHz,1500 MHz,896 / 56 / 16,85
Radeon Pro 5300,Navi 14,"Aug 4th, 2020",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1000 MHz,1750 MHz,1280 / 80 / 32,85
Radeon Pro 5300M,Navi 14,"Nov 13th, 2019",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1000 MHz,1500 MHz,1280 / 80 / 32,85
Radeon Pro 5500M,Navi 14,"Nov 13th, 2019",PCIe 4.0 x8,"8 GB, GDDR6, 128 bit",1000 MHz,1500 MHz,1536 / 96 / 32,85
Radeon Pro W5300M,Navi 14,"Nov 13th, 2019",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1000 MHz,1500 MHz,1280 / 80 / 32,85
Radeon Pro W5500M,Navi 14,"Feb 10th, 2020",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1000 MHz,1750 MHz,1408 / 88 / 32,85
Radeon R7 360 896SP,Tobago,"Jun 18th, 2015",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1100 MHz,1500 MHz,896 / 56 / 16,85
Radeon R9 260 OEM,Bonaire,"Dec 21st, 2013",PCIe 3.0 x16,"1024 MB, GDDR5, 128 bit",1100 MHz,1625 MHz,896 / 56 / 16,85
Radeon R9 360 OEM,Tobago,"May 5th, 2015",PCIe 3.0 x16,"2 GB, GDDR5, 128 bit",1000 MHz,1625 MHz,768 / 48 / 16,85
Radeon RX 470 Mobile,Ellesmere,"Aug 4th, 2016",MXM-B (3.0),"8 GB, GDDR5, 256 bit",926 MHz,1750 MHz,2048 / 128 / 32,85
Radeon RX 5300M,Navi 14,"Nov 13th, 2019",PCIe 4.0 x8,"3 GB, GDDR6, 96 bit",1000 MHz,1750 MHz,1408 / 88 / 32,85
Radeon RX 5500M,Navi 14,"Oct 7th, 2019",PCIe 4.0 x8,"4 GB, GDDR6, 128 bit",1375 MHz,1750 MHz,1408 / 88 / 32,85
Radeon RX 570 Mobile,Ellesmere,"Dec 10th, 2017",MXM-B (3.0),"8 GB, GDDR5, 256 bit",926 MHz,1650 MHz,2048 / 128 / 32,85
Radeon HD 6750,Juniper,"Jan 21st, 2011",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",700 MHz,1150 MHz,720 / 36 / 16,86
Radeon HD 6770 Green Edition,Juniper,"Apr 19th, 2013",PCIe 2.0 x16,"2 GB, GDDR3, 128 bit",700 MHz,667 MHz,720 / 36 / 16,86
Radeon HD 5750,Juniper,"Oct 13th, 2009",PCIe 2.0 x16,"1024 MB, GDDR5, 128 bit",700 MHz,1150 MHz,720 / 36 / 16,86
HD Graphics P4700,Haswell GT2,"Jun 1st, 2013",Ring Bus,System Shared,350 MHz,System Shared,160 / 20 / 2,86
GeForce 7800 GTX,G70,"Jun 22nd, 2005",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",430 MHz,600 MHz,24 / 8 / 24 / 16,86
FireGL V5600,RV630,"Aug 6th, 2007",PCIe 1.0 x16,"512 MB, GDDR4, 128 bit",800 MHz,1100 MHz,120 / 8 / 4,89
GeForce Go 6800 Ultra,NV41,"Feb 24th, 2005",PCIe 1.0 x16,"256 MB, GDDR3, 256 bit",450 MHz,600 MHz,12 / 5 / 12 / 12,89
Radeon Pro W6600M,Navi 23,"Jun 8th, 2021",PCIe 4.0 x16,"8 GB, GDDR6, 128 bit",2200 MHz,1750 MHz,1792 / 112 / 64,90
Radeon R7 Graphics,Spectre Lite,"Feb 17th, 2014",IGP,System Shared,720 MHz,System Shared,384 / 24 / 8,90
Radeon R7 Mobile Graphics,Spectre Lite,"Feb 17th, 2014",IGP,System Shared,554 MHz,System Shared,384 / 24 / 8,90
GeForce 9600 GSO 512,G94,"Oct 23rd, 2008",PCIe 2.0 x16,"512 MB, GDDR3, 256 bit",650 MHz,900 MHz,48 / 24 / 16,90
